No.;Time;;TIME 1;TIME 2;DELAY;DELAY 1;DELAY 2;JITTER
359;4,386823;;4,386823;4,386823;0;0;-4,10E-05;-4,10E-05
360;4,386823;;4,386823;4,386823;0;-4,10E-05;-0,000902;-0,000861
361;4,386823;;4,386823;4,386864;4,10E-05;-0,000902;0,000375;0,001277
362;4,386864;;4,386864;4,387807;0,000943;0,000375;0,000568;0,000193
363;4,387807;;4,387807;4,388375;0,000568;0,000568;-0,000267;-0,000835
364;4,388375;;4,388375;4,388375;0;-0,000267;-0,001208;-0,000941
365;4,388375;;4,388375;4,388642;0,000267;-0,001208;0,001475;0,002683
366;4,388642;;4,388642;4,390117;0,001475;0,001475;-0,00253;-0,004005
367;4,390117;;4,390117;4,390117;0;-0,00253;0,00253;0,00506
368;4,390117;;4,390117;4,392647;0,00253;0,00253;0;-0,00253
369;4,392647;;4,392647;4,392647;0;0;-0,002191;-0,002191
370;4,392647;;4,392647;4,392647;0;-0,002191;0,002191;0,004382
371;4,392647;;4,392647;4,394838;0,002191;0,002191;-0,001607;-0,003798
372;4,394838;;4,394838;4,394838;0;-0,001607;0,001607;0,003214
373;4,394838;;4,394838;4,396445;0,001607;0,001607;-0,003311;-0,004918
374;4,396445;;4,396445;4,396445;0;-0,003311;0,003311;0,006622
375;4,396445;;4,396445;4,399756;0,003311;0,003311;-0,000203;-0,003514
376;4,399756;;4,399756;4,399756;0;-0,000203;-0,001456;-0,001253
377;4,399756;;4,399756;4,399959;0,000203;-0,001456;0,001659;0,003115
378;4,399959;;4,399959;4,401618;0,001659;0,001659;0;-0,001659
379;4,401618;;4,401618;4,401618;0;0;0;0
380;4,401618;;4,401618;4,401618;0;0;-0,002601;-0,002601
381;4,401618;;4,401618;4,401618;0;-0,002601;0,002601;0,005202
382;4,401618;;4,401618;4,404219;0,002601;0,002601;-0,002054;-0,004655
383;4,404219;;4,404219;4,404219;0;-0,002054;0,002054;0,004108
384;4,404219;;4,404219;4,406273;0,002054;0,002054;-0,00214;-0,004194
385;4,406273;;4,406273;4,406273;0;-0,00214;0,00214;0,00428
386;4,406273;;4,406273;4,408413;0,00214;0,00214;0;-0,00214
387;4,408413;;4,408413;4,408413;0;0;-0,000274;-0,000274
388;4,408413;;4,408413;4,408413;0;-0,000274;-0,001104;-0,00083
389;4,408413;;4,408413;4,408687;0,000274;-0,001104;-0,000905;0,000199
390;4,408687;;4,408687;4,410065;0,001378;-0,000905;0,002283;0,003188
391;4,410065;;4,410065;4,412348;0,002283;0,002283;-0,002677;-0,00496
392;4,412348;;4,412348;4,412348;0;-0,002677;0,002677;0,005354
393;4,412348;;4,412348;4,415025;0,002677;0,002677;0;-0,002677
394;4,415025;;4,415025;4,415025;0;0;-0,001499;-0,001499
395;4,415025;;4,415025;4,415025;0;-0,001499;0,001499;0,002998
396;4,415025;;4,415025;4,416524;0,001499;0,001499;-0,00016;-0,001659
397;4,416524;;4,416524;4,416524;0;-0,00016;-0,002458;-0,002298
398;4,416524;;4,416524;4,416684;0,00016;-0,002458;0,002618;0,005076
399;4,416684;;4,416684;4,419302;0,002618;0,002618;-0,002486;-0,005104
400;4,419302;;4,419302;4,419302;0;-0,002486;0,002486;0,004972
401;4,419302;;4,419302;4,421788;0,002486;0,002486;0;-0,002486
402;4,421788;;4,421788;4,421788;0;0;0;0
403;4,421788;;4,421788;4,421788;0;0;-0,002764;-0,002764
404;4,421788;;4,421788;4,421788;0;-0,002764;0,002764;0,005528
405;4,421788;;4,421788;4,424552;0,002764;0,002764;-0,001875;-0,004639
406;4,424552;;4,424552;4,424552;0;-0,001875;0,001875;0,00375
407;4,424552;;4,424552;4,426427;0,001875;0,001875;-0,000298;-0,002173
408;4,426427;;4,426427;4,426427;0;-0,000298;-0,001756;-0,001458
409;4,426427;;4,426427;4,426725;0,000298;-0,001756;0,002054;0,00381
410;4,426725;;4,426725;4,428779;0,002054;0,002054;0;-0,002054
411;4,428779;;4,428779;4,428779;0;0;-0,004431;-0,004431
412;4,428779;;4,428779;4,428779;0;-0,004431;0,004431;0,008862
413;4,428779;;4,428779;4,43321;0,004431;0,004431;-0,001751;-0,006182
414;4,43321;;4,43321;4,43321;0;-0,001751;0,001751;0,003502
415;4,43321;;4,43321;4,434961;0,001751;0,001751;0;-0,001751
416;4,434961;;4,434961;4,434961;0;0;-0,002098;-0,002098
417;4,434961;;4,434961;4,434961;0;-0,002098;0,002098;0,004196
418;4,434961;;4,434961;4,437059;0,002098;0,002098;0;-0,002098
419;4,437059;;4,437059;4,437059;0;0;-0,000359;-0,000359
420;4,437059;;4,437059;4,437059;0;-0,000359;-0,000931;-0,000572
421;4,437059;;4,437059;4,437418;0,000359;-0,000931;0,00129;0,002221
422;4,437418;;4,437418;4,438708;0,00129;0,00129;-0,00224;-0,00353
423;4,438708;;4,438708;4,438708;0;-0,00224;0,00224;0,00448
424;4,438708;;4,438708;4,440948;0,00224;0,00224;-0,002032;-0,004272
425;4,440948;;4,440948;4,440948;0;-0,002032;0,002032;0,004064
426;4,440948;;4,440948;4,44298;0,002032;0,002032;-0,001894;-0,003926
427;4,44298;;4,44298;4,44298;0;-0,001894;0,001894;0,003788
428;4,44298;;4,44298;4,444874;0,001894;0,001894;-0,001569;-0,003463
429;4,444874;;4,444874;4,444874;0;-0,001569;0,001569;0,003138
430;4,444874;;4,444874;4,446443;0,001569;0,001569;-0,000236;-0,001805
431;4,446443;;4,446443;4,446443;0;-0,000236;-0,001135;-0,000899
432;4,446443;;4,446443;4,446679;0,000236;-0,001135;0,001371;0,002506
433;4,446679;;4,446679;4,44805;0,001371;0,001371;-0,0034;-0,004771
434;4,44805;;4,44805;4,44805;0;-0,0034;0,0034;0,0068
435;4,44805;;4,44805;4,45145;0,0034;0,0034;0;-0,0034
436;4,45145;;4,45145;4,45145;0;0;-0,002194;-0,002194
437;4,45145;;4,45145;4,45145;0;-0,002194;0,002194;0,004388
438;4,45145;;4,45145;4,453644;0,002194;0,002194;-0,00383;-0,006024
439;4,453644;;4,453644;4,453644;0;-0,00383;0,001157;0,004987
440;4,453644;;4,453644;4,457474;0,00383;0,001157;0,002673;0,001516
441;4,457474;;4,457474;4,460147;0,002673;0,002673;-0,000123;-0,002796
442;4,460147;;4,460147;4,460147;0;-0,000123;0,000123;0,000246
443;4,460147;;4,460147;4,46027;0,000123;0,000123;-8,30E-05;-0,000206
444;4,46027;;4,46027;4,46027;0;-8,30E-05;8,30E-05;0,000166
445;4,46027;;4,46027;4,460353;8,30E-05;8,30E-05;-0,000402;-0,000485
446;4,460353;;4,460353;4,460353;0;-0,000402;0,000402;0,000804
447;4,460353;;4,460353;4,460755;0,000402;0,000402;-0,003633;-0,004035
448;4,460755;;4,460755;4,460755;0;-0,003633;0,003633;0,007266
449;4,460755;;4,460755;4,464388;0,003633;0,003633;-0,000301;-0,003934
450;4,464388;;4,464388;4,464388;0;-0,000301;0,000119;0,00042
451;4,464388;;4,464388;4,464689;0,000301;0,000119;0,000182;6,30E-05
452;4,464689;;4,464689;4,464871;0,000182;0,000182;-0,002005;-0,002187
453;4,464871;;4,464871;4,464871;0;-0,002005;0,002005;0,00401
454;4,464871;;4,464871;4,466876;0,002005;0,002005;-0,001661;-0,003666
455;4,466876;;4,466876;4,466876;0;-0,001661;0,001661;0,003322
456;4,466876;;4,466876;4,468537;0,001661;0,001661;-0,001567;-0,003228
457;4,468537;;4,468537;4,468537;0;-0,001567;0,001567;0,003134
458;4,468537;;4,468537;4,470104;0,001567;0,001567;0;-0,001567
459;4,470104;;4,470104;4,470104;0;0;-0,005332;-0,005332
460;4,470104;;4,470104;4,470104;0;-0,005332;-0,000844;0,004488
461;4,470104;;4,470104;4,475436;0,005332;-0,000844;-0,019572;-0,018728
462;4,475436;;4,475436;4,481612;0,006176;-0,019572;-0,12379;-0,104218
463;4,481612;;4,481612;4,50736;0,025748;-0,12379;0,149538;0,273328
464;4,50736;;4,50736;4,656898;0,149538;0,149538;0;-0,149538
465;4,656898;;4,656898;4,656898;0;0;-0,000494;-0,000494
466;4,656898;;4,656898;4,656898;0;-0,000494;-0,013701;-0,013207
467;4,656898;;4,656898;4,657392;0,000494;-0,013701;0,013971;0,027672
468;4,657392;;4,657392;4,671587;0,014195;0,013971;-0,06157;-0,075541
469;4,671587;;4,671587;4,671811;0,000224;-0,06157;-2,742254;-2,680684
470;4,671811;;4,671811;4,733605;0,061794;-2,742254;2,803391;5,545645
471;4,733605;;4,733605;7,537653;2,804048;2,803391;-0,001652;-2,805043
472;7,537653;;7,537653;7,53831;0,000657;-0,001652;-0,001479;0,000173
473;7,53831;;7,53831;7,540619;0,002309;-0,001479;-0,013879;-0,0124
474;7,540619;;7,540619;7,544407;0,003788;-0,013879;0,005225;0,019104
475;7,544407;;7,544407;7,562074;0,017667;0,005225;0,012338;0,007113
476;7,562074;;7,562074;7,574516;0,012442;0,012338;2,70E-05;-0,012311
477;7,574516;;7,574516;7,57462;0,000104;2,70E-05;-0,000168;-0,000195
478;7,57462;;7,57462;7,574697;7,70E-05;-0,000168;-0,055867;-0,055699
479;7,574697;;7,574697;7,574942;0,000245;-0,055867;0,053458;0,109325
480;7,574942;;7,574942;7,631054;0,056112;0,053458;-0,006355;-0,059813
481;7,631054;;7,631054;7,633708;0,002654;-0,006355;-0,001891;0,004464
482;7,633708;;7,633708;7,642717;0,009009;-0,001891;0,0109;0,012791
483;7,642717;;7,642717;7,653617;0,0109;0,0109;0;-0,0109
484;7,653617;;7,653617;7,653617;0;0;0;0
485;7,653617;;7,653617;7,653617;0;0;0;0
486;7,653617;;7,653617;7,653617;0;0;0;0
487;7,653617;;7,653617;7,653617;0;0;0;0
488;7,653617;;7,653617;7,653617;0;0;0;0
489;7,653617;;7,653617;7,653617;0;0;-0,000507;-0,000507
490;7,653617;;7,653617;7,653617;0;-0,000507;-0,001183;-0,000676
491;7,653617;;7,653617;7,654124;0,000507;-0,001183;0,00169;0,002873
492;7,654124;;7,654124;7,655814;0,00169;0,00169;0;-0,00169
493;7,655814;;7,655814;7,655814;0;0;0;0
494;7,655814;;7,655814;7,655814;0;0;0;0
495;7,655814;;7,655814;7,655814;0;0;0;0
496;7,655814;;7,655814;7,655814;0;0;0;0
497;7,655814;;7,655814;7,655814;0;0;0;0
498;7,655814;;7,655814;7,655814;0;0;0;0
499;7,655814;;7,655814;7,655814;0;0;-0,000609;-0,000609
500;7,655814;;7,655814;7,655814;0;-0,000609;-0,001442;-0,000833
501;7,655814;;7,655814;7,656423;0,000609;-0,001442;0,002051;0,003493
502;7,656423;;7,656423;7,658474;0,002051;0,002051;0;-0,002051
503;7,658474;;7,658474;7,658474;0;0;-0,000426;-0,000426
504;7,658474;;7,658474;7,658474;0;-0,000426;0,000426;0,000852
505;7,658474;;7,658474;7,6589;0,000426;0,000426;-0,001895;-0,002321
506;7,6589;;7,6589;7,6589;0;-0,001895;0,001895;0,00379
507;7,6589;;7,6589;7,660795;0,001895;0,001895;-0,001803;-0,003698
508;7,660795;;7,660795;7,660795;0;-0,001803;0,001803;0,003606
509;7,660795;;7,660795;7,662598;0,001803;0,001803;0;-0,001803
510;7,662598;;7,662598;7,662598;0;0;0;0
511;7,662598;;7,662598;7,662598;0;0;0;0
512;7,662598;;7,662598;7,662598;0;0;0;0
513;7,662598;;7,662598;7,662598;0;0;-0,000214;-0,000214
514;7,662598;;7,662598;7,662598;0;-0,000214;-4,30E-05;0,000171
515;7,662598;;7,662598;7,662812;0,000214;-4,30E-05;0,000117;0,00016
516;7,662812;;7,662812;7,663069;0,000257;0,000117;-0,001492;-0,001609
517;7,663069;;7,663069;7,663209;0,00014;-0,001492;0,001632;0,003124
518;7,663209;;7,663209;7,664841;0,001632;0,001632;-0,001723;-0,003355
519;7,664841;;7,664841;7,664841;0;-0,001723;0,001723;0,003446
520;7,664841;;7,664841;7,666564;0,001723;0,001723;-0,00287;-0,004593
521;7,666564;;7,666564;7,666564;0;-0,00287;0,00287;0,00574
522;7,666564;;7,666564;7,669434;0,00287;0,00287;-0,001318;-0,004188
523;7,669434;;7,669434;7,669434;0;-0,001318;0,001318;0,002636
524;7,669434;;7,669434;7,670752;0,001318;0,001318;-0,002196;-0,003514
525;7,670752;;7,670752;7,670752;0;-0,002196;0,002196;0,004392
526;7,670752;;7,670752;7,672948;0,002196;0,002196;-0,000234;-0,00243
527;7,672948;;7,672948;7,672948;0;-0,000234;4,90E-05;0,000283
528;7,672948;;7,672948;7,673182;0,000234;4,90E-05;-0,001587;-0,001636
529;7,673182;;7,673182;7,673367;0,000185;-0,001587;0,001772;0,003359
530;7,673367;;7,673367;7,675139;0,001772;0,001772;-0,00155;-0,003322
531;7,675139;;7,675139;7,675139;0;-0,00155;0,00155;0,0031
532;7,675139;;7,675139;7,676689;0,00155;0,00155;-0,002073;-0,003623
533;7,676689;;7,676689;7,676689;0;-0,002073;0,002073;0,004146
534;7,676689;;7,676689;7,678762;0,002073;0,002073;0;-0,002073
535;7,678762;;7,678762;7,678762;0;0;0;0
536;7,678762;;7,678762;7,678762;0;0;-0,000251;-0,000251
537;7,678762;;7,678762;7,678762;0;-0,000251;-0,00118;-0,000929
538;7,678762;;7,678762;7,679013;0,000251;-0,00118;0,001431;0,002611
539;7,679013;;7,679013;7,680444;0,001431;0,001431;-0,004796;-0,006227
540;7,680444;;7,680444;7,680444;0;-0,004796;0,004796;0,009592
541;7,680444;;7,680444;7,68524;0,004796;0,004796;0;-0,004796
542;7,68524;;7,68524;7,68524;0;0;0;0
543;7,68524;;7,68524;7,68524;0;0;0;0
544;7,68524;;7,68524;7,68524;0;0;-0,000284;-0,000284
545;7,68524;;7,68524;7,68524;0;-0,000284;-0,003939;-0,003655
546;7,68524;;7,68524;7,685524;0,000284;-0,003939;-0,006024;-0,002085
547;7,685524;;7,685524;7,689747;0,004223;-0,006024;0,010104;0,016128
548;7,689747;;7,689747;7,699994;0,010247;0,010104;-0,005484;-0,015588
549;7,699994;;7,699994;7,700137;0,000143;-0,005484;0,003812;0,009296
550;7,700137;;7,700137;7,705764;0,005627;0,003812;-0,018383;-0,022195
551;7,705764;;7,705764;7,707579;0,001815;-0,018383;0,020198;0,038581
552;7,707579;;7,707579;7,727777;0,020198;0,020198;0;-0,020198
553;7,727777;;7,727777;7,727777;0;0;0;0
554;7,727777;;7,727777;7,727777;0;0;-0,014995;-0,014995
555;7,727777;;7,727777;7,727777;0;-0,014995;-0,056753;-0,041758
556;7,727777;;7,727777;7,742772;0,014995;-0,056753;0,009187;0,06594
557;7,742772;;7,742772;7,81452;0,071748;0,009187;0,060532;0,051345
558;7,81452;;7,81452;7,877081;0,062561;0,060532;0,002029;-0,058503
559;7,877081;;7,877081;7,87911;0,002029;0,002029;-0,001918;-0,003947
560;7,87911;;7,87911;7,87911;0;-0,001918;0,001918;0,003836
561;7,87911;;7,87911;7,881028;0,001918;0,001918;-0,008721;-0,010639
562;7,881028;;7,881028;7,881028;0;-0,008721;0,006206;0,014927
563;7,881028;;7,881028;7,889749;0,008721;0,006206;0,002515;-0,003691
564;7,889749;;7,889749;7,892264;0,002515;0,002515;0;-0,002515
565;7,892264;;7,892264;7,892264;0;0;0;0
566;7,892264;;7,892264;7,892264;0;0;0;0
567;7,892264;;7,892264;7,892264;0;0;-0,000253;-0,000253
568;7,892264;;7,892264;7,892264;0;-0,000253;2,00E-06;0,000255
569;7,892264;;7,892264;7,892517;0,000253;2,00E-06;-0,002569;-0,002571
570;7,892517;;7,892517;7,892768;0,000251;-0,002569;0,00282;0,005389
571;7,892768;;7,892768;7,895588;0,00282;0,00282;0;-0,00282
572;7,895588;;7,895588;7,895588;0;0;0;0
573;7,895588;;7,895588;7,895588;0;0;0;0
574;7,895588;;7,895588;7,895588;0;0;0;0
575;7,895588;;7,895588;7,895588;0;0;0;0
576;7,895588;;7,895588;7,895588;0;0;0;0
577;7,895588;;7,895588;7,895588;0;0;0;0
578;7,895588;;7,895588;7,895588;0;0;0;0
579;7,895588;;7,895588;7,895588;0;0;-0,000161;-0,000161
580;7,895588;;7,895588;7,895588;0;-0,000161;0,000161;0,000322
581;7,895588;;7,895588;7,895749;0,000161;0,000161;-6,00E-05;-0,000221
582;7,895749;;7,895749;7,895749;0;-6,00E-05;6,00E-05;0,00012
583;7,895749;;7,895749;7,895809;6,00E-05;6,00E-05;0;-6,00E-05
584;7,895809;;7,895809;7,895809;0;0;0;0
585;7,895809;;7,895809;7,895809;0;0;-0,001917;-0,001917
586;7,895809;;7,895809;7,895809;0;-0,001917;0,001917;0,003834
587;7,895809;;7,895809;7,897726;0,001917;0,001917;0;-0,001917
588;7,897726;;7,897726;7,897726;0;0;0;0
589;7,897726;;7,897726;7,897726;0;0;0;0
590;7,897726;;7,897726;7,897726;0;0;0;0
591;7,897726;;7,897726;7,897726;0;0;0;0
592;7,897726;;7,897726;7,897726;0;0;0;0
593;7,897726;;7,897726;7,897726;0;0;0;0
594;7,897726;;7,897726;7,897726;0;0;0;0
595;7,897726;;7,897726;7,897726;0;0;-0,000151;-0,000151
596;7,897726;;7,897726;7,897726;0;-0,000151;0,000151;0,000302
597;7,897726;;7,897726;7,897877;0,000151;0,000151;-6,70E-05;-0,000218
598;7,897877;;7,897877;7,897877;0;-6,70E-05;6,70E-05;0,000134
599;7,897877;;7,897877;7,897944;6,70E-05;6,70E-05;0;-6,70E-05
600;7,897944;;7,897944;7,897944;0;0;0;0
601;7,897944;;7,897944;7,897944;0;0;0;0
602;7,897944;;7,897944;7,897944;0;0;-3,50E-05;-3,50E-05
603;7,897944;;7,897944;7,897944;0;-3,50E-05;-0,000121;-8,60E-05
604;7,897944;;7,897944;7,897979;3,50E-05;-0,000121;-0,000142;-2,10E-05
605;7,897979;;7,897979;7,898135;0,000156;-0,000142;-1,90E-05;0,000123
606;7,898135;;7,898135;7,898433;0,000298;-1,90E-05;0,000317;0,000336
607;7,898433;;7,898433;7,89875;0,000317;0,000317;0;-0,000317
608;7,89875;;7,89875;7,89875;0;0;0;0
609;7,89875;;7,89875;7,89875;0;0;0;0
610;7,89875;;7,89875;7,89875;0;0;0;0
611;7,89875;;7,89875;7,89875;0;0;0;0
612;7,89875;;7,89875;7,89875;0;0;-0,000366;-0,000366
613;7,89875;;7,89875;7,89875;0;-0,000366;-2,40E-05;0,000342
614;7,89875;;7,89875;7,899116;0,000366;-2,40E-05;-0,00089;-0,000866
615;7,899116;;7,899116;7,899506;0,00039;-0,00089;0,00128;0,00217
616;7,899506;;7,899506;7,900786;0,00128;0,00128;0;-0,00128
617;7,900786;;7,900786;7,900786;0;0;0;0
618;7,900786;;7,900786;7,900786;0;0;0;0
619;7,900786;;7,900786;7,900786;0;0;0;0
620;7,900786;;7,900786;7,900786;0;0;0;0
621;7,900786;;7,900786;7,900786;0;0;0;0
622;7,900786;;7,900786;7,900786;0;0;0;0
623;7,900786;;7,900786;7,900786;0;0;0;0
624;7,900786;;7,900786;7,900786;0;0;-0,000229;-0,000229
625;7,900786;;7,900786;7,900786;0;-0,000229;0,000229;0,000458
626;7,900786;;7,900786;7,901015;0,000229;0,000229;-0,000237;-0,000466
627;7,901015;;7,901015;7,901015;0;-0,000237;-0,002991;-0,002754
628;7,901015;;7,901015;7,901252;0,000237;-0,002991;0,003228;0,006219
629;7,901252;;7,901252;7,90448;0,003228;0,003228;0;-0,003228
630;7,90448;;7,90448;7,90448;0;0;0;0
631;7,90448;;7,90448;7,90448;0;0;0;0
632;7,90448;;7,90448;7,90448;0;0;0;0
633;7,90448;;7,90448;7,90448;0;0;0;0
634;7,90448;;7,90448;7,90448;0;0;0;0
635;7,90448;;7,90448;7,90448;0;0;0;0
636;7,90448;;7,90448;7,90448;0;0;0;0
637;7,90448;;7,90448;7,90448;0;0;-0,000173;-0,000173
638;7,90448;;7,90448;7,90448;0;-0,000173;0,000173;0,000346
639;7,90448;;7,90448;7,904653;0,000173;0,000173;-7,50E-05;-0,000248
640;7,904653;;7,904653;7,904653;0;-7,50E-05;7,50E-05;0,00015
641;7,904653;;7,904653;7,904728;7,50E-05;7,50E-05;0;-7,50E-05
642;7,904728;;7,904728;7,904728;0;0;0;0
643;7,904728;;7,904728;7,904728;0;0;0;0
644;7,904728;;7,904728;7,904728;0;0;0;0
645;7,904728;;7,904728;7,904728;0;0;-5,70E-05;-5,70E-05
646;7,904728;;7,904728;7,904728;0;-5,70E-05;1,70E-05;7,40E-05
647;7,904728;;7,904728;7,904785;5,70E-05;1,70E-05;4,00E-05;2,30E-05
648;7,904785;;7,904785;7,904825;4,00E-05;4,00E-05;0;-4,00E-05
649;7,904825;;7,904825;7,904825;0;0;0;0
650;7,904825;;7,904825;7,904825;0;0;0;0
651;7,904825;;7,904825;7,904825;0;0;0;0
652;7,904825;;7,904825;7,904825;0;0;-6,40E-05;-6,40E-05
653;7,904825;;7,904825;7,904825;0;-6,40E-05;6,40E-05;0,000128
654;7,904825;;7,904825;7,904889;6,40E-05;6,40E-05;0;-6,40E-05
655;7,904889;;7,904889;7,904889;0;0;0;0
656;7,904889;;7,904889;7,904889;0;0;0;0
657;7,904889;;7,904889;7,904889;0;0;0;0
658;7,904889;;7,904889;7,904889;0;0;-6,50E-05;-6,50E-05
659;7,904889;;7,904889;7,904889;0;-6,50E-05;-0,000175;-0,00011
660;7,904889;;7,904889;7,904954;6,50E-05;-0,000175;0,000155;0,00033
661;7,904954;;7,904954;7,905194;0,00024;0,000155;-4,50E-05;-0,0002
662;7,905194;;7,905194;7,905279;8,50E-05;-4,50E-05;-5,00E-06;4,00E-05
663;7,905279;;7,905279;7,905409;0,00013;-5,00E-06;4,20E-05;4,70E-05
664;7,905409;;7,905409;7,905544;0,000135;4,20E-05;-5,40E-05;-9,60E-05
665;7,905544;;7,905544;7,905637;9,30E-05;-5,40E-05;1,10E-05;6,50E-05
666;7,905637;;7,905637;7,905784;0,000147;1,10E-05;1,50E-05;4,00E-06
667;7,905784;;7,905784;7,90592;0,000136;1,50E-05;-0,002366;-0,002381
668;7,90592;;7,90592;7,906041;0,000121;-0,002366;-0,008256;-0,00589
669;7,906041;;7,906041;7,908528;0,002487;-0,008256;0,00673;0,014986
670;7,908528;;7,908528;7,919271;0,010743;0,00673;-0,010391;-0,017121
671;7,919271;;7,919271;7,923284;0,004013;-0,010391;-0,005713;0,004678
672;7,923284;;7,923284;7,937688;0,014404;-0,005713;0,018431;0,024144
673;7,937688;;7,937688;7,957805;0,020117;0,018431;0,001686;-0,016745
674;7,957805;;7,957805;7,959491;0,001686;0,001686;-0,009455;-0,011141
675;7,959491;;7,959491;7,959491;0;-0,009455;-0,042127;-0,032672
676;7,959491;;7,959491;7,968946;0,009455;-0,042127;0,051582;0,093709
677;7,968946;;7,968946;8,020528;0,051582;0,051582;0;-0,051582
678;8,020528;;8,020528;8,020528;0;0;-0,00036;-0,00036
679;8,020528;;8,020528;8,020528;0;-0,00036;-0,014091;-0,013731
680;8,020528;;8,020528;8,020888;0,00036;-0,014091;0,011246;0,025337
681;8,020888;;8,020888;8,035339;0,014451;0,011246;0,003205;-0,008041
682;8,035339;;8,035339;8,038544;0,003205;0,003205;0;-0,003205
683;8,038544;;8,038544;8,038544;0;0;0;0
684;8,038544;;8,038544;8,038544;0;0;-0,003155;-0,003155
685;8,038544;;8,038544;8,038544;0;-0,003155;0,003155;0,00631
686;8,038544;;8,038544;8,041699;0,003155;0,003155;0;-0,003155
687;8,041699;;8,041699;8,041699;0;0;0;0
688;8,041699;;8,041699;8,041699;0;0;0;0
689;8,041699;;8,041699;8,041699;0;0;0;0
690;8,041699;;8,041699;8,041699;0;0;0;0
691;8,041699;;8,041699;8,041699;0;0;0;0
692;8,041699;;8,041699;8,041699;0;0;0;0
693;8,041699;;8,041699;8,041699;0;0;0;0
694;8,041699;;8,041699;8,041699;0;0;-0,000189;-0,000189
695;8,041699;;8,041699;8,041699;0;-0,000189;0,000189;0,000378
696;8,041699;;8,041699;8,041888;0,000189;0,000189;-5,00E-05;-0,000239
697;8,041888;;8,041888;8,041888;0;-5,00E-05;5,00E-05;1,00E-04
698;8,041888;;8,041888;8,041938;5,00E-05;5,00E-05;-0,000134;-0,000184
699;8,041938;;8,041938;8,041938;0;-0,000134;-0,001604;-0,00147
700;8,041938;;8,041938;8,042072;0,000134;-0,001604;0,001738;0,003342
701;8,042072;;8,042072;8,04381;0,001738;0,001738;0;-0,001738
702;8,04381;;8,04381;8,04381;0;0;0;0
703;8,04381;;8,04381;8,04381;0;0;-0,000241;-0,000241
704;8,04381;;8,04381;8,04381;0;-0,000241;-0,001188;-0,000947
705;8,04381;;8,04381;8,044051;0,000241;-0,001188;0,001429;0,002617
706;8,044051;;8,044051;8,04548;0,001429;0,001429;0;-0,001429
707;8,04548;;8,04548;8,04548;0;0;-0,001574;-0,001574
708;8,04548;;8,04548;8,04548;0;-0,001574;0,001574;0,003148
709;8,04548;;8,04548;8,047054;0,001574;0,001574;-0,001525;-0,003099
710;8,047054;;8,047054;8,047054;0;-0,001525;0,001525;0,00305
711;8,047054;;8,047054;8,048579;0,001525;0,001525;-0,001647;-0,003172
712;8,048579;;8,048579;8,048579;0;-0,001647;0,001647;0,003294
713;8,048579;;8,048579;8,050226;0,001647;0,001647;-0,000156;-0,001803
714;8,050226;;8,050226;8,050226;0;-0,000156;-0,002348;-0,002192
715;8,050226;;8,050226;8,050382;0,000156;-0,002348;0,002504;0,004852
716;8,050382;;8,050382;8,052886;0,002504;0,002504;0;-0,002504
717;8,052886;;8,052886;8,052886;0;0;-0,00141;-0,00141
718;8,052886;;8,052886;8,052886;0;-0,00141;0,00141;0,00282
719;8,052886;;8,052886;8,054296;0,00141;0,00141;-0,001933;-0,003343
720;8,054296;;8,054296;8,054296;0;-0,001933;0,001933;0,003866
721;8,054296;;8,054296;8,056229;0,001933;0,001933;-0,00195;-0,003883
722;8,056229;;8,056229;8,056229;0;-0,00195;0,00195;0,0039
723;8,056229;;8,056229;8,058179;0,00195;0,00195;-0,000287;-0,002237
724;8,058179;;8,058179;8,058179;0;-0,000287;-0,002022;-0,001735
725;8,058179;;8,058179;8,058466;0,000287;-0,002022;0,002309;0,004331
726;8,058466;;8,058466;8,060775;0,002309;0,002309;0;-0,002309
727;8,060775;;8,060775;8,060775;0;0;-0,001745;-0,001745
